symbol,exchange,at_institution,at_minimum_order_value,at_minimum_quantity,at_buy_order_mark_up,at_sell_order_mark_up,at_min_ticker_price,at_accumulate_fractional_moo_order,at_max_price_different_percentage,at_max_price_percentage_diff._with_pre._close_price,at_enable_redis_price_sources,at_enable_waiting_for_approval_orders,at_created_by,at_created_date,at_updated_by,at_updated_date,at_notional_order_price_bracket,at_max_notional,at_max_quantity,at_max_single_moo_pool_qty,at_max_internal_exec_qty,at_max_pool_profit_%,at_max_pool_loss_%,at_min_auto_close_qty,at_min_qty_for_additional_price_%,at_additional_price_%,at_price_bracket_enabled,at_combine_buy/sell_moo_pool_order,at_allow_less_than_one_exec_intly,at_notional_moo_pool_order,at_accumulate_moo_in_pre-open,at_allow_auto_close_whole_qty_pool,at_enabled_limit_less_than_equity_min,at_max_market_value_allowed_in_pool,at_allow_auto_close_whole_qty_in_pool_scheduler,ccp_ccp_only_security_name,ccp_ccp_only_currency,ccp_ccp_only_isin,ccp_ccp_only_country_code,ccp_ccp_only_mic_code_x,ccp_ccp_only_bbg_ticker,ccp_ccp_only_tcl1,ccp_ccp_only_tcl2,ccp_ccp_only_tcl3,ccp_ccp_only_status,ccp_ccp_only_tradability,ccp_ccp_only_last_updated,ccp_ccp_only_mic_code_y,ccp_minimum_order_value,ccp_minimum_quantity,ccp_min_ticker_price,ccp_ccp_only_maximum_price_diff_preev_cls,ccp_ccp_only_maximum_price_diff_other_prices,ccp_ccp_only_enb_wfa_ord_in_prc_validtn,ccp_ccp_only_buy_restricted,ccp_ccp_only_sell_restricted,ccp_max_notional,ccp_max_single_moo_pool_qty,ccp_accumulate_fractional_moo_order,ccp_combine_buy/sell_moo_pool_order,ccp_accumulate_moo_in_pre-open,ccp_notional_moo_pool_order,ccp_max_internal_exec_qty,ccp_allow_less_than_one_exec_intly,ccp_enabled_limit_less_than_equity_min,ccp_ccp_only_maximum_pool_profit_percent,ccp_ccp_only_maximum_pool_loss_percent,ccp_min_auto_close_qty,ccp_max_market_value_allowed_in_pool,ccp_ccp_only_allow_auto_close_limit,ccp_allow_auto_close_whole_qty_pool,ccp_allow_auto_close_whole_qty_in_pool_scheduler,ccp_ccp_only_minimum_quantity_for_additional_price_percent,ccp_additional_price_%,ccp_ccp_only_redis_price_enabled,ccp_price_bracket_enabled,mismatched_fields,action
ACWD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:27,CECIL BRANDON,2025-09-30 14:04:45,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE I PLC SPDR MSCI ALL COUNTRY WORLD UCITS ETF $,USD,IE00B44Z5B48,GB,XLON,BBG001XZV8T0,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
V3NB,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:34,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,VANGUARD FUNDS PLC VGI ESG NORTH AM ALL CAP ETF (USD) ACC,GBP,IE000O58J820,GB,XLON,BBG01920X063,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IUCS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:01,CECIL BRANDON,2025-09-30 14:11:44,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES V PUBLIC LIMITED COMPANY IS SP500 CON STPL SCTR UCITS ETF USD ACC,USD,IE00B40B8R38,GB,XLON,BBG00G5JQJM3,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XDWH,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:31,CECIL BRANDON,2025-09-30 14:16:20,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY X MSCI WORLD HEALTH,USD,IE00BM67HK77,GB,XLON,BBG00CGR73Y5,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
BRNB,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:47,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE MULTI ASSET ISSUER PUBLIC LIMITED COMPANY WISDOMTREE BRENT CRUDE OIL PRE-ROLL,GBX,IE00BVFZGD11,GB,XLON,BBG00TZPTLL1,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
3FB,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:54,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,LEVERAGE SHARES PUBLIC LIMITED COMPANY LEVSHARES 3X FACEBOOK ETP,GBX,IE00BK5C1B80,GB,XLON,BBG00V3MC988,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:07:57Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
HMJD,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:27,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,HSBC ETFS PLC HSBC MSCI JAPAN UCITS ETF $,USD,IE00B5VX7566,GB,XLON,BBG00179XW67,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XREP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:40,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,INVESCO MARKETS PLC INVESCO REAL ESTATE US SECTOR UCITS ETF,GBX,IE00BYM8JD58,GB,XLON,BBG00QYZCRL1,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
GLTS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:12:11,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE I PLC SPDR BLOOM 1-5 YEAR GILT UCITS ETF,GBP,IE00B6YX5K17,GB,XLON,BBG002ZL4899,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SEUC,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:24,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE I PLC SPDR BLOOM 0-3 EURO CORPORATE BOND,EUR,IE00BC7GZW19,GB,XLON,BBG0055BHP22,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
MVUS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:36,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES VI PLC ISHRS EDGE S&P 500 MIN VOL ETF USD (ACC),GBX,IE00B6SPMN59,GB,XLON,BBG003P7MLD5,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XCHA,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:03,CECIL BRANDON,2025-09-30 14:04:40,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS X CSI300 SWAP 1C,USD,LU0779800910,GB,XLON,BBG00359T3W5,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
SUAP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:59,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES IV PLC ISH MSCI US SRI GBH D,GBP,IE00BMWPV470,GB,XLON,BBG0110QB1M9,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XZMU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:21,CECIL BRANDON,2025-09-30 14:11:53,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY XTRACKERS MSCI USA ESG UCITS ETF,USD,IE00BFMNPS42,GB,XLON,BBG00KTFNKG3,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XCX6,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:30,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS X MSCI CHINA 1C,GBX,LU0514695690,GB,XLON,BBG0017F7GF7,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XLVS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:33,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,INVESCO MARKETS PLC INVESCO HLTH CARE S&P US SECTOR UCIT ETF,USD,IE00B3WMTH43,GB,XLON,BBG000Q2S050,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
LQQS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:50,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE MULTI ASSET ISSUER PUBLIC LIMITED COMPANY WISDOMTREE NASDAQ 100 3X DAILY SHORT,GBX,IE00BLRPRJ20,GB,XLON,BBG00G5L3DT9,Traded Products,ETN,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
IUIS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:08,CECIL BRANDON,2025-09-30 14:04:42,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES V PUBLIC LIMITED COMPANY ISHRS SP500 INDUS SCTR UCITS ETF USD ACC,USD,IE00B4LN9N13,GB,XLON,BBG00G5JRF31,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
ITEC,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-06-02 09:24:49,CECIL BRANDON,2025-09-30 14:16:45,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,SSGA SPDR ETFS EUROPE II PLC SPDR MSCI EUROPE TECHNOLOGY UCITS ETF,EUR,IE00BKWQ0K51,GB,XLON,BBG007PMMGS8,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
VWRP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:27,CECIL BRANDON,2025-09-30 14:12:00,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,VANGUARD FUNDS PLC VANGUARD FTSE ALL-WORLD UCITS ETF,GBP,IE00BK5BQT80,GB,XLON,BBG00PQQJ258,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
3GOL,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:37,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE MULTI ASSET ISSUER PUBLIC LIMITED COMPANY WISDOMTREE GOLD 3X DAILY LEVERAGED,USD,IE00B8HGT870,GB,XLON,BBG003QK1D91,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XWEV,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:24,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY X MSCI WORLD VALUE ESG UCITS ETF 1C,USD,IE000LAUZQT6,GB,XLON,BBG01HD8Y8Z6,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
UC85,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:12:04,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,UBS (LUX) FUND SOLUTIONS UBS CORE BBG US LIQ. CORP ETF HGBP DIS,GBX,LU1048317298,GB,XLON,BBG007G2W453,Traded Products,ETFs,Fixed Income,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
TPXG,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:46,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,AMUNDI INDEX SOLUTIONS AMUNDI JAPAN TOPIX,GBX,LU1681037781,GB,XLON,BBG00KKCXS44,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
ISX5,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:45,CECIL BRANDON,2025-09-30 14:04:19,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES VII PLC ISHARES CORE EUR STX 50,USD,IE00B53L3W79,GB,XLON,BBG00FDG1175,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
R1GB,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:16:33,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES VII PLC ISH RUSSEL 1000 GROWTH UCTS ETF US ACC,GBP,IE000NITTFF2,GB,XLON,BBG01NKWTJL9,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
INDU,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:46,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE COMMODITY SECURITIES LIMITED WISDOMTREE INDUSTRIAL METALS,GBX,GB00B15KYG56,GB,XLON,BBG01FC2DHD1,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XLKS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:46,CECIL BRANDON,2025-09-30 14:04:51,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,INVESCO MARKETS PLC INVESCO TECHNOLOG S&P US SECTOR UCIT ETF,USD,IE00B3VSSL01,GB,XLON,BBG000Q2S7F4,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
EEDM,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:24,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES IV PLC ISH MSCI EM USG E CTB USD D,USD,IE00BHZPJ122,GB,XLON,BBG00NVB85D6,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
ESIS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:04:44,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES VI PLC ISH MSCI EPE CSS ACC,GBP,IE00BMW42074,GB,XLON,BBG00Y771KN1,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XDAX,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-03-26 10:43:18,CECIL BRANDON,2025-09-30 14:04:20,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS X DAX,GBX,LU0274211480,GB,XLON,BBG00HNKSJ73,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XDWP,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:12:07,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY XTRACKERS MSCI WORLD UCITS ETF,GBP,IE00BK1PV551,GB,XLON,BBG01C65SDQ7,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
VDNR,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:36,CECIL BRANDON,2025-09-30 14:11:42,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,VANGUARD FUNDS PLC VANGUARD FTSE NORTH AMERICA UCITS ETF,USD,IE00BKX55R35,GB,XLON,BBG0077NPFL2,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
TNOW,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:11:40,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,MULTI UNITS LUXEMBOURG AMUNDI MSCI WRLD INFO TECH USD ACC,USD,LU0533033741,GB,XLON,BBG0016SZPY8,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
AIGI,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-09-30 14:17:44,,,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,WISDOMTREE COMMODITY SECURITIES LIMITED WISDOMTREE INDUSTRIAL METALS,USD,GB00B15KYG56,GB,XLON,BBG000BLFJD8,Traded Products,ETC,Commodities,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
UIFS,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,RUCHIRA,2025-05-05 02:09:45,CECIL BRANDON,2025-09-30 14:16:25,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,ISHARES V PUBLIC LIMITED COMPANY ISHRS S&P 500 FIN SECT ETF USD (ACC),GBX,IE00B4JNQZ49,GB,XLON,BBG00BDQWGW7,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
XAID,LSE,MBS,1,0,0,0,1.0,Yes,0,0,Yes,No,CECIL BRANDON,2025-07-28 01:57:45,CECIL BRANDON,2025-09-30 14:16:49,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,No,No,No,0,No,XTRACKERS (IE) PUBLIC LIMITED COMPANY XTRACKERS AI & BIG DATA ETF 1C,USD,IE00BGV5VN51,GB,XLON,BBG01T60TYC9,Traded Products,ETFs,Equity,Inactive,Non-Tradable,2025-12-04T13:05:38Z,ALL,1,0,1.0,0,0,False,False,False,0,0,True,True,False,True,0,True,False,0,0,0,0,0,False,False,0,0,True,False,combine_buy/sell_moo_pool_order,UPDATE AT to match CCP and SETUP Market Exception rule in CCP
